index,artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
92,Allah-Las,Had It All,Worship the Sun,Worship the Sun,Album,2014-09-15,De Vida Voz (02:31)/Had It All (02:40)/Artifact (03:33)/Ferus Gallery (03:35)/Recurring (02:16)/Nothing to Hide (03:40)/Buffalo Nickel (02:46)/Follow You Down (03:10)/501-415 (01:43)/Yemeni Jade (02:38)/Worship the Sun (02:49)/Better Than Mine (02:49)/No Werewolf (02:28)/Every Girl (03:25,https://i.scdn.co/image/ab67616d00001e0217fbd53c45afa1a90846aa28,20.0,Indie Surf/Neo-psychedelic/Noise Pop,2014,Allah-Las
91,Allah-Las,Ferus Gallery,Worship the Sun,Worship the Sun,Album,2014-09-15,De Vida Voz (02:31)/Had It All (02:40)/Artifact (03:33)/Ferus Gallery (03:35)/Recurring (02:16)/Nothing to Hide (03:40)/Buffalo Nickel (02:46)/Follow You Down (03:10)/501-415 (01:43)/Yemeni Jade (02:38)/Worship the Sun (02:49)/Better Than Mine (02:49)/No Werewolf (02:28)/Every Girl (03:25,https://i.scdn.co/image/ab67616d00001e0217fbd53c45afa1a90846aa28,56.0,Indie Surf/Neo-psychedelic/Noise Pop,2014,Allah-Las
100,Allah-Las,Recurring,Worship the Sun,Worship the Sun,Album,2014-09-15,De Vida Voz (02:31)/Had It All (02:40)/Artifact (03:33)/Ferus Gallery (03:35)/Recurring (02:16)/Nothing to Hide (03:40)/Buffalo Nickel (02:46)/Follow You Down (03:10)/501-415 (01:43)/Yemeni Jade (02:38)/Worship the Sun (02:49)/Better Than Mine (02:49)/No Werewolf (02:28)/Every Girl (03:25,https://i.scdn.co/image/ab67616d00001e0217fbd53c45afa1a90846aa28,78.0,Indie Surf/Neo-psychedelic/Noise Pop,2014,Allah-Las
82,Allah-Las,501-415,Worship the Sun,Worship the Sun,Album,2014-09-15,De Vida Voz (02:31)/Had It All (02:40)/Artifact (03:33)/Ferus Gallery (03:35)/Recurring (02:16)/Nothing to Hide (03:40)/Buffalo Nickel (02:46)/Follow You Down (03:10)/501-415 (01:43)/Yemeni Jade (02:38)/Worship the Sun (02:49)/Better Than Mine (02:49)/No Werewolf (02:28)/Every Girl (03:25,https://i.scdn.co/image/ab67616d00001e0217fbd53c45afa1a90846aa28,167.0,Indie Surf/Neo-psychedelic/Noise Pop,2014,Allah-Las
109,Allah-Las,Yemeni Jade,Worship the Sun,Worship the Sun,Album,2014-09-15,De Vida Voz (02:31)/Had It All (02:40)/Artifact (03:33)/Ferus Gallery (03:35)/Recurring (02:16)/Nothing to Hide (03:40)/Buffalo Nickel (02:46)/Follow You Down (03:10)/501-415 (01:43)/Yemeni Jade (02:38)/Worship the Sun (02:49)/Better Than Mine (02:49)/No Werewolf (02:28)/Every Girl (03:25,https://i.scdn.co/image/ab67616d00001e0217fbd53c45afa1a90846aa28,183.0,Indie Surf/Neo-psychedelic/Noise Pop,2014,Allah-Las
97,Allah-Las,No Werewolf,Worship the Sun,Worship the Sun,Album,2014-09-15,De Vida Voz (02:31)/Had It All (02:40)/Artifact (03:33)/Ferus Gallery (03:35)/Recurring (02:16)/Nothing to Hide (03:40)/Buffalo Nickel (02:46)/Follow You Down (03:10)/501-415 (01:43)/Yemeni Jade (02:38)/Worship the Sun (02:49)/Better Than Mine (02:49)/No Werewolf (02:28)/Every Girl (03:25,https://i.scdn.co/image/ab67616d00001e0217fbd53c45afa1a90846aa28,252.0,Indie Surf/Neo-psychedelic/Noise Pop,2014,Allah-Las
101,Allah-Las,Right On Time,Zuma 85,Zuma 85,Album,2023-10-13,The Stuff (03:57)/Jelly (03:15)/Right On Time (03:51)/GB BB (03:30)/Hadal Zone (04:32)/Fontaine (04:09)/Pattern (03:37)/Sky Club (02:36)/La Rue (02:56)/Dust (03:29)/Smog Cutter (03:41)/Zuma 85 (03:41)/The Fall (04:14,https://i.scdn.co/image/ab67616d00001e02260dc3ceb407c4d44d2e352f,32.0,Indie Surf/Neo-psychedelic/Noise Pop,2023,Allah-Las
114,Allman Brothers Band,Jessica,Brothers And Sisters (Deluxe Edition),Brothers And Sisters (Deluxe Edition),Album,2013-06-25,Wasted Words (04:20)/Ramblin' Man (04:48)/Come And Go Blues (04:55)/Jelly Jelly (05:46)/Southbound (05:10)/Jessica (07:31)/Pony Boy (05:51)/Wasted Words - Rehearsal/1972 (05:06)/Trouble No More - Rehearsal/1972 (03:58)/Southbound - Instrumental Outtake/1972 (05:56)/One Way Out - Rehearsal (05:38)/I'm Gonna Move To The Outskirts Of Town - Rehearsal (11:14)/Done Somebody Wrong - Rehearsal/1972 (03:50)/Double Cross - Outtake/1973 (04:35)/Early Morning Blues - Outtake (09:27)/A Minor Jam - Studio Jam/1973 (16:29,https://i.scdn.co/image/ab67616d00001e02b242474ac9698d4369e0442e,107.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,2013,Allman Brothers Band
110,Allman Brothers Band,Ain't Wastin' Time No More,Eat A Peach,Eat A Peach,Album,1972-02-12,"Ain't Wastin' Time No More (03:41)/Les Brers In A Minor (09:07)/Melissa (03:55)/Mountain Jam (Theme From “First There Is A Mountain”) - Live At The Fillmore East, March 12 & 13, 1971 (33:43)/One Way Out - Live At Fillmore East, June 27, 1971 (04:59)/Trouble No More - Live At The Fillmore East, March 12 & 13, 1971 (03:44)/Stand Back (03:25)/Blue Sky (05:11)/Little Martha (02:07",https://i.scdn.co/image/ab67616d00001e024bc9f9e91d7562e4b08493f5,0.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1972,Allman Brothers Band
115,Allman Brothers Band,Les Brers In A Minor,Eat A Peach,Eat A Peach,Album,1972-02-12,"Ain't Wastin' Time No More (03:41)/Les Brers In A Minor (09:07)/Melissa (03:55)/Mountain Jam (Theme From “First There Is A Mountain”) - Live At The Fillmore East, March 12 & 13, 1971 (33:43)/One Way Out - Live At Fillmore East, June 27, 1971 (04:59)/Trouble No More - Live At The Fillmore East, March 12 & 13, 1971 (03:44)/Stand Back (03:25)/Blue Sky (05:11)/Little Martha (02:07",https://i.scdn.co/image/ab67616d00001e024bc9f9e91d7562e4b08493f5,35.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1972,Allman Brothers Band
117,Allman Brothers Band,Melissa,Eat A Peach,Eat A Peach,Album,1972-02-12,"Ain't Wastin' Time No More (03:41)/Les Brers In A Minor (09:07)/Melissa (03:55)/Mountain Jam (Theme From “First There Is A Mountain”) - Live At The Fillmore East, March 12 & 13, 1971 (33:43)/One Way Out - Live At Fillmore East, June 27, 1971 (04:59)/Trouble No More - Live At The Fillmore East, March 12 & 13, 1971 (03:44)/Stand Back (03:25)/Blue Sky (05:11)/Little Martha (02:07",https://i.scdn.co/image/ab67616d00001e024bc9f9e91d7562e4b08493f5,64.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1972,Allman Brothers Band
111,Allman Brothers Band,Blue Sky,Eat A Peach,Eat A Peach,Album,1972-02-12,"Ain't Wastin' Time No More (03:41)/Les Brers In A Minor (09:07)/Melissa (03:55)/Mountain Jam (Theme From “First There Is A Mountain”) - Live At The Fillmore East, March 12 & 13, 1971 (33:43)/One Way Out - Live At Fillmore East, June 27, 1971 (04:59)/Trouble No More - Live At The Fillmore East, March 12 & 13, 1971 (03:44)/Stand Back (03:25)/Blue Sky (05:11)/Little Martha (02:07",https://i.scdn.co/image/ab67616d00001e024bc9f9e91d7562e4b08493f5,342.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1972,Allman Brothers Band
116,Allman Brothers Band,Little Martha,Eat A Peach,Eat A Peach,Album,1972-02-12,"Ain't Wastin' Time No More (03:41)/Les Brers In A Minor (09:07)/Melissa (03:55)/Mountain Jam (Theme From “First There Is A Mountain”) - Live At The Fillmore East, March 12 & 13, 1971 (33:43)/One Way Out - Live At Fillmore East, June 27, 1971 (04:59)/Trouble No More - Live At The Fillmore East, March 12 & 13, 1971 (03:44)/Stand Back (03:25)/Blue Sky (05:11)/Little Martha (02:07",https://i.scdn.co/image/ab67616d00001e024bc9f9e91d7562e4b08493f5,359.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1972,Allman Brothers Band
119,Allman Brothers Band,Revival,Idlewild South (Deluxe Edition Remastered),Idlewild South (Deluxe Edition Remastered),Album,1970-09-18,"Revival (04:06)/Don't Keep Me Wonderin' (03:31)/Midnight Rider (03:00)/In Memory Of Elizabeth Reed (06:59)/Hoochie Coochie Man (04:58)/Please Call Home (04:02)/Leave My Blues At Home (04:20)/Statesboro Blues - Session Outtake Remix (04:10)/One More Ride - Session Outtake (03:44)/Midnight Rider - Alternate Mix (03:42)/Dreams - Live At Ludlow Garage/1970 (10:28)/Statesboro Blues - Live At Ludlow Garage/1970 (08:38)/Trouble No More - Live At Ludlow Garage/1970 (04:52)/Dimples - Live At Ludlow Garage/1970 (05:47)/Every Hungry Woman - Live At Ludlow Garage/1970 (04:17)/I'm Gonna Move To The Outskirts Of Town - Live At Ludlow Garage, April 11, 1970 (09:16)/Hoochie Coochie Man - Live At Ludlow Garage/1970 (05:31)/In Memory Of Elizabeth Reed - Live At Ludlow Garage/1970 (15:03)/Mountain Jam (Theme From “First There Is A Mountain"") - Live At Ludlow Garage/1970 (45:12",https://i.scdn.co/image/ab67616d00001e024e4ad725fbfb99d854e1aa25,0.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1970,Allman Brothers Band
118,Allman Brothers Band,Midnight Rider,Idlewild South (Deluxe Edition Remastered),Idlewild South (Deluxe Edition Remastered),Album,1970-09-18,"Revival (04:06)/Don't Keep Me Wonderin' (03:31)/Midnight Rider (03:00)/In Memory Of Elizabeth Reed (06:59)/Hoochie Coochie Man (04:58)/Please Call Home (04:02)/Leave My Blues At Home (04:20)/Statesboro Blues - Session Outtake Remix (04:10)/One More Ride - Session Outtake (03:44)/Midnight Rider - Alternate Mix (03:42)/Dreams - Live At Ludlow Garage/1970 (10:28)/Statesboro Blues - Live At Ludlow Garage/1970 (08:38)/Trouble No More - Live At Ludlow Garage/1970 (04:52)/Dimples - Live At Ludlow Garage/1970 (05:47)/Every Hungry Woman - Live At Ludlow Garage/1970 (04:17)/I'm Gonna Move To The Outskirts Of Town - Live At Ludlow Garage, April 11, 1970 (09:16)/Hoochie Coochie Man - Live At Ludlow Garage/1970 (05:31)/In Memory Of Elizabeth Reed - Live At Ludlow Garage/1970 (15:03)/Mountain Jam (Theme From “First There Is A Mountain"") - Live At Ludlow Garage/1970 (45:12",https://i.scdn.co/image/ab67616d00001e024e4ad725fbfb99d854e1aa25,48.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1970,Allman Brothers Band
113,Allman Brothers Band,In Memory Of Elizabeth Reed,Idlewild South (Deluxe Edition Remastered),Idlewild South (Deluxe Edition Remastered),Album,1970-09-18,"Revival (04:06)/Don't Keep Me Wonderin' (03:31)/Midnight Rider (03:00)/In Memory Of Elizabeth Reed (06:59)/Hoochie Coochie Man (04:58)/Please Call Home (04:02)/Leave My Blues At Home (04:20)/Statesboro Blues - Session Outtake Remix (04:10)/One More Ride - Session Outtake (03:44)/Midnight Rider - Alternate Mix (03:42)/Dreams - Live At Ludlow Garage/1970 (10:28)/Statesboro Blues - Live At Ludlow Garage/1970 (08:38)/Trouble No More - Live At Ludlow Garage/1970 (04:52)/Dimples - Live At Ludlow Garage/1970 (05:47)/Every Hungry Woman - Live At Ludlow Garage/1970 (04:17)/I'm Gonna Move To The Outskirts Of Town - Live At Ludlow Garage, April 11, 1970 (09:16)/Hoochie Coochie Man - Live At Ludlow Garage/1970 (05:31)/In Memory Of Elizabeth Reed - Live At Ludlow Garage/1970 (15:03)/Mountain Jam (Theme From “First There Is A Mountain"") - Live At Ludlow Garage/1970 (45:12",https://i.scdn.co/image/ab67616d00001e024e4ad725fbfb99d854e1aa25,71.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,1970,Allman Brothers Band
112,Allman Brothers Band,Don't Want You No More,Peakin' at the Beacon,Peakin' at the Beacon,Album,2000-11-14,"Don't Want You No More - Live at the Beacon Theatre, New York, NY - March 2000 (03:06)/It's Not My Cross To Bear - Live at the Beacon Theatre, New York, NY - March 2000 (05:12)/Ain't Wastin' Time No More - Live at the Beacon Theatre, New York, NY - March 2000 (05:46)/Every Hungry Woman - Live at the Beacon Theatre, New York, NY - March 2000 (05:56)/Please Call Home - Live at the Beacon Theatre, New York, NY - March 2000 (04:30)/Stand Back - Live at the Beacon Theatre, New York, NY - March 2000 (05:44)/Black Hearted Woman - Live at the Beacon Theatre, New York, NY - March 2000 (06:30)/Leave My Blues At Home - Live at the Beacon Theatre, New York, NY - March 2000 (05:07)/Seven Turns - Live at the Beacon Theatre, New York, NY - March 2000 (04:48)/High Falls - Live at the Beacon Theatre, New York, NY - March 2000 (27:27",https://i.scdn.co/image/ab67616d00001e0200daff6d549a26e8ba08f1bb,0.0,Album Rock/Blues Rock/Classic Rock/Country Rock/Folk Rock/Hard Rock/Jam Band/Mellow Gold/Rock/Singer-songwriter/Soft Rock/Southern Rock,2000,Allman Brothers Band
125,Alphataurus,Peccato d'orgoglio,Alphataurus,Alphataurus,Album,1973,Peccato d'orgoglio (12:21)/Dopo l'uragano (05:05)/Croma (03:16)/La mente vola (09:12)/Ombra muta (09:43,https://i.scdn.co/image/ab67616d00001e02769acb8bbf6bcd61b89a7627,0.0,Italian Modern Prog/Italian Progressive Rock/Synth Prog,1973,Alphataurus
121,Alphataurus,Dopo l'uragano,Alphataurus,Alphataurus,Album,1973,Peccato d'orgoglio (12:21)/Dopo l'uragano (05:05)/Croma (03:16)/La mente vola (09:12)/Ombra muta (09:43,https://i.scdn.co/image/ab67616d00001e02769acb8bbf6bcd61b89a7627,27.0,Italian Modern Prog/Italian Progressive Rock/Synth Prog,1973,Alphataurus
120,Alphataurus,Croma,Alphataurus,Alphataurus,Album,1973,Peccato d'orgoglio (12:21)/Dopo l'uragano (05:05)/Croma (03:16)/La mente vola (09:12)/Ombra muta (09:43,https://i.scdn.co/image/ab67616d00001e02769acb8bbf6bcd61b89a7627,50.0,Italian Modern Prog/Italian Progressive Rock/Synth Prog,1973,Alphataurus
123,Alphataurus,La mente vola,Alphataurus,Alphataurus,Album,1973,Peccato d'orgoglio (12:21)/Dopo l'uragano (05:05)/Croma (03:16)/La mente vola (09:12)/Ombra muta (09:43,https://i.scdn.co/image/ab67616d00001e02769acb8bbf6bcd61b89a7627,64.0,Italian Modern Prog/Italian Progressive Rock/Synth Prog,1973,Alphataurus
124,Alphataurus,Ombra muta,Alphataurus,Alphataurus,Album,1973,Peccato d'orgoglio (12:21)/Dopo l'uragano (05:05)/Croma (03:16)/La mente vola (09:12)/Ombra muta (09:43,https://i.scdn.co/image/ab67616d00001e02769acb8bbf6bcd61b89a7627,86.0,Italian Modern Prog/Italian Progressive Rock/Synth Prog,1973,Alphataurus
126,Alphataurus,Progressiva-mente,AttosecondO,AttosecondO,Album,2012-12-04,Progressiva-mente (08:33)/Gocce (09:28)/Ripensando e... (06:34)/Claudette (13:44)/Valigie di terra (10:35,https://i.scdn.co/image/ab67616d00001e02b3c3673ff3e5808ecb89abce,0.0,Italian Modern Prog/Italian Progressive Rock/Synth Prog,2012,Alphataurus
122,Alphataurus,Gocce,AttosecondO,AttosecondO,Album,2012-12-04,Progressiva-mente (08:33)/Gocce (09:28)/Ripensando e... (06:34)/Claudette (13:44)/Valigie di terra (10:35,https://i.scdn.co/image/ab67616d00001e02b3c3673ff3e5808ecb89abce,26.0,Italian Modern Prog/Italian Progressive Rock/Synth Prog,2012,Alphataurus
153,Anvil,School Love,Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,0.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
140,Anvil,AC/DC,Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,20.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
141,Anvil,At the Apartment,Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,34.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
145,Anvil,I Want You Both (With Me),Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,59.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
142,Anvil,Bedroom Game,Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,93.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
151,Anvil,"Ooh Baby, Baby",Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,114.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
152,Anvil,Paint It Black,Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,137.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
150,Anvil,Oh Jane,Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,160.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
144,Anvil,Hot Child,Hard 'N' Heavy,Hard 'N' Heavy,Album,1981-01-01,"School Love (03:16)/AC/DC (04:40)/At the Apartment (05:17)/I Want You Both (With Me) (03:21)/Bedroom Game (03:58)/Ooh Baby, Baby (02:55)/Paint It Black (03:53)/Oh Jane (04:52)/Hot Child (04:12)/Bondage (04:28",https://i.scdn.co/image/ab67616d00001e027f24b5b7a262c04c466d5aae,176.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1981,Anvil
148,Anvil,Metal On Metal,Metal On Metal,Metal On Metal,Album,1982-01-01,"Metal On Metal (03:56)/Mothra (05:06)/Stop Me (05:28)/March of the Crabs (02:34)/Jackhammer (03:32)/Heat Sink (03:56)/Tag Team (04:10)/Scenery (04:43)/Tease Me, Please Me (04:56)/666 (04:46",https://i.scdn.co/image/ab67616d00001e028a01a0b9d26d7b0debd43b0f,0.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1982,Anvil
149,Anvil,Mothra,Metal On Metal,Metal On Metal,Album,1982-01-01,"Metal On Metal (03:56)/Mothra (05:06)/Stop Me (05:28)/March of the Crabs (02:34)/Jackhammer (03:32)/Heat Sink (03:56)/Tag Team (04:10)/Scenery (04:43)/Tease Me, Please Me (04:56)/666 (04:46",https://i.scdn.co/image/ab67616d00001e028a01a0b9d26d7b0debd43b0f,23.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1982,Anvil
154,Anvil,Stop Me,Metal On Metal,Metal On Metal,Album,1982-01-01,"Metal On Metal (03:56)/Mothra (05:06)/Stop Me (05:28)/March of the Crabs (02:34)/Jackhammer (03:32)/Heat Sink (03:56)/Tag Team (04:10)/Scenery (04:43)/Tease Me, Please Me (04:56)/666 (04:46",https://i.scdn.co/image/ab67616d00001e028a01a0b9d26d7b0debd43b0f,38.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1982,Anvil
147,Anvil,March of the Crabs,Metal On Metal,Metal On Metal,Album,1982-01-01,"Metal On Metal (03:56)/Mothra (05:06)/Stop Me (05:28)/March of the Crabs (02:34)/Jackhammer (03:32)/Heat Sink (03:56)/Tag Team (04:10)/Scenery (04:43)/Tease Me, Please Me (04:56)/666 (04:46",https://i.scdn.co/image/ab67616d00001e028a01a0b9d26d7b0debd43b0f,54.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1982,Anvil
146,Anvil,Jackhammer,Metal On Metal,Metal On Metal,Album,1982-01-01,"Metal On Metal (03:56)/Mothra (05:06)/Stop Me (05:28)/March of the Crabs (02:34)/Jackhammer (03:32)/Heat Sink (03:56)/Tag Team (04:10)/Scenery (04:43)/Tease Me, Please Me (04:56)/666 (04:46",https://i.scdn.co/image/ab67616d00001e028a01a0b9d26d7b0debd43b0f,81.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1982,Anvil
143,Anvil,Heat Sink,Metal On Metal,Metal On Metal,Album,1982-01-01,"Metal On Metal (03:56)/Mothra (05:06)/Stop Me (05:28)/March of the Crabs (02:34)/Jackhammer (03:32)/Heat Sink (03:56)/Tag Team (04:10)/Scenery (04:43)/Tease Me, Please Me (04:56)/666 (04:46",https://i.scdn.co/image/ab67616d00001e028a01a0b9d26d7b0debd43b0f,100.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1982,Anvil
155,Anvil,Tag Team,Metal On Metal,Metal On Metal,Album,1982-01-01,"Metal On Metal (03:56)/Mothra (05:06)/Stop Me (05:28)/March of the Crabs (02:34)/Jackhammer (03:32)/Heat Sink (03:56)/Tag Team (04:10)/Scenery (04:43)/Tease Me, Please Me (04:56)/666 (04:46",https://i.scdn.co/image/ab67616d00001e028a01a0b9d26d7b0debd43b0f,118.0,Canadian Metal/Glam Metal/Hard Rock/Metal/Speed Metal/Thrash Metal,1982,Anvil
